timestamp,open,high,low,close,volume
2024-01-23 00:05:00+00:00,38256.12,38309.17,38208.03,38258.47,2888.21
2024-01-23 00:10:00+00:00,38258.47,38308.33,38203.04,38250.05,2192.38
2024-01-23 00:15:00+00:00,38250.05,38348.04,38214.53,38297.47,3512.51
2024-01-23 00:20:00+00:00,38297.47,38413.5,38257.56,38373.5,1341.21
2024-01-23 00:25:00+00:00,38373.5,38433.69,38315.09,38365.12,1202.91
2024-01-23 00:30:00+00:00,38365.12,38459.54,38322.19,38398.44,1565.2
2024-01-23 00:35:00+00:00,38398.44,38476.32,38342.45,38432.47,1581.64
2024-01-23 00:40:00+00:00,38432.47,38474.34,38371.46,38412.52,754.78
2024-01-23 00:45:00+00:00,38412.52,38450.99,38337.42,38380.77,1616.37
2024-01-23 00:50:00+00:00,38380.77,38480.65,38324.44,38434.21,4004.93
2024-01-23 00:55:00+00:00,38434.21,38476.98,38358.54,38419.7,1956.18
2024-01-23 01:00:00+00:00,38419.7,38477.3,38359.62,38416.89,1716.03
2024-01-23 01:05:00+00:00,38416.89,38458.2,38364.12,38404.94,2340.79
2024-01-23 01:10:00+00:00,38404.94,38463.75,38365.61,38398.42,953.93
2024-01-23 01:15:00+00:00,38398.42,38449.72,38326.2,38375.71,683.24
2024-01-23 01:20:00+00:00,38375.71,38440.82,38324.83,38399.51,830.73
2024-01-23 01:25:00+00:00,38399.51,38492.15,38363.1,38440.78,2432.4
2024-01-23 01:30:00+00:00,38440.78,38475.11,38393.16,38425.99,2059.54
2024-01-23 01:35:00+00:00,38425.99,38484.33,38345.58,38376.55,1827.51
2024-01-23 01:40:00+00:00,38376.55,38426.12,38334.4,38376.35,1457.81
2024-01-23 01:45:00+00:00,38376.35,38431.92,38264.42,38323.29,1220.02
2024-01-23 01:50:00+00:00,38323.29,38362.74,38260.68,38299.4,1003.5
2024-01-23 01:55:00+00:00,38299.4,38388.43,38256.89,38339.69,1058.62
2024-01-23 02:00:00+00:00,38339.69,38454.23,38281.16,38417.46,1667.71
2024-01-23 02:05:00+00:00,38417.46,38462.76,38372.26,38428.46,858.55
2024-01-23 02:10:00+00:00,38428.46,38463.82,38345.07,38389.86,633.06
2024-01-23 02:15:00+00:00,38389.86,38458.62,38358.02,38414.74,1203.59
2024-01-23 02:20:00+00:00,38414.74,38466.7,38298.21,38335.51,1081.72
2024-01-23 02:25:00+00:00,38335.51,38388.76,38266.93,38309.73,1025.05
2024-01-23 02:30:00+00:00,38309.73,38397.29,38274.57,38360.06,1758.08
2024-01-23 02:35:00+00:00,38360.06,38436.75,38315.88,38383.73,1555.82
2024-01-23 02:40:00+00:00,38383.73,38427.61,38277.36,38334.33,1408.59
2024-01-23 02:45:00+00:00,38334.33,38372.58,38216.4,38275.29,1209.02
2024-01-23 02:50:00+00:00,38275.29,38333.97,38243.03,38302.68,1513.52
2024-01-23 02:55:00+00:00,38302.68,38341.64,38256.04,38299.11,1090.6
2024-01-23 03:00:00+00:00,38299.11,38349.3,38234.54,38276.82,1010.57
2024-01-23 03:05:00+00:00,38276.82,38329.83,38242.6,38289.03,1699.74
2024-01-23 03:10:00+00:00,38289.03,38328.45,38215.95,38267.41,804.53
2024-01-23 03:15:00+00:00,38267.41,38324.9,38138.92,38199.61,907.49
2024-01-23 03:20:00+00:00,38199.61,38276.61,38159.61,38225.35,2837.75
2024-01-23 03:25:00+00:00,38225.35,38264.27,38168.72,38201.23,1409.0
2024-01-23 03:30:00+00:00,38201.23,38250.03,38114.6,38164.99,929.28
2024-01-23 03:35:00+00:00,38164.99,38207.28,38065.83,38117.48,1118.95
2024-01-23 03:40:00+00:00,38117.48,38161.12,38086.88,38124.09,2478.96
2024-01-23 03:45:00+00:00,38124.09,38177.65,38037.9,38094.69,2270.32
2024-01-23 03:50:00+00:00,38094.69,38154.4,38036.25,38114.07,379.1
2024-01-23 03:55:00+00:00,38114.07,38174.21,38043.8,38103.02,1432.67
2024-01-23 04:00:00+00:00,38103.02,38169.66,38071.12,38137.97,514.74
2024-01-23 04:05:00+00:00,38137.97,38173.15,38088.62,38122.86,1820.86
2024-01-23 04:10:00+00:00,38122.86,38166.33,38053.87,38098.61,1813.81
2024-01-23 04:15:00+00:00,38098.61,38152.49,37992.81,38029.5,803.27
2024-01-23 04:20:00+00:00,38029.5,38063.99,37931.77,37990.17,1312.6
2024-01-23 04:25:00+00:00,37990.17,38056.02,37957.7,38012.76,1380.99
2024-01-23 04:30:00+00:00,38012.76,38157.81,37971.34,38114.86,950.6
2024-01-23 04:35:00+00:00,38114.86,38145.81,38028.83,38070.22,1012.21
2024-01-23 04:40:00+00:00,38070.22,38109.32,37994.77,38032.93,1252.63
2024-01-23 04:45:00+00:00,38032.93,38073.56,37991.66,38042.53,1801.11
2024-01-23 04:50:00+00:00,38042.53,38092.9,38006.77,38056.89,943.51
2024-01-23 04:55:00+00:00,38056.89,38108.21,37983.98,38031.91,1745.5
2024-01-23 05:00:00+00:00,38031.91,38088.2,37989.93,38032.69,854.49
2024-01-23 05:05:00+00:00,38032.69,38079.23,37933.85,37976.04,1768.93
2024-01-23 05:10:00+00:00,37976.04,38019.31,37905.24,37964.01,1023.65
2024-01-23 05:15:00+00:00,37964.01,38034.46,37921.26,37992.74,1919.97
2024-01-23 05:20:00+00:00,37992.74,38092.82,37956.96,38046.45,3944.13
2024-01-23 05:25:00+00:00,38046.45,38083.99,37980.88,38038.85,762.18
2024-01-23 05:30:00+00:00,38038.85,38069.79,37967.87,38028.13,1731.65
2024-01-23 05:35:00+00:00,38028.13,38096.12,37993.06,38041.65,2404.58
2024-01-23 05:40:00+00:00,38041.65,38117.24,37987.6,38077.47,1811.84
2024-01-23 05:45:00+00:00,38077.47,38139.81,38024.14,38092.2,2845.74
2024-01-23 05:50:00+00:00,38092.2,38138.04,38011.72,38064.71,1713.7
2024-01-23 05:55:00+00:00,38064.71,38113.53,38033.92,38074.99,714.19
2024-01-23 06:00:00+00:00,38074.99,38150.23,38036.47,38106.11,1509.66
2024-01-23 06:05:00+00:00,38106.11,38142.2,38039.69,38079.91,2037.32
2024-01-23 06:10:00+00:00,38079.91,38116.58,37997.79,38032.49,2511.76
2024-01-23 06:15:00+00:00,38032.49,38093.45,37997.3,38047.96,3287.24
2024-01-23 06:20:00+00:00,38047.96,38114.64,37987.56,38058.58,858.6
2024-01-23 06:25:00+00:00,38058.58,38129.22,38008.95,38089.66,3676.7
2024-01-23 06:30:00+00:00,38089.66,38141.25,38046.35,38090.83,9872.16
2024-01-23 06:35:00+00:00,38090.83,38131.5,38008.67,38067.01,1407.28
2024-01-23 06:40:00+00:00,38067.01,38112.26,38007.76,38050.27,867.77
2024-01-23 06:45:00+00:00,38050.27,38083.56,37971.89,38013.39,875.53
2024-01-23 06:50:00+00:00,38013.39,38054.76,37920.25,37979.35,1768.19
2024-01-23 06:55:00+00:00,37979.35,38039.76,37926.65,37958.45,3243.16
2024-01-23 07:00:00+00:00,37958.45,38010.04,37885.85,37940.22,710.73
2024-01-23 07:05:00+00:00,37940.22,38021.39,37894.7,37976.27,1584.32
2024-01-23 07:10:00+00:00,37976.27,38012.5,37897.79,37932.77,3197.51
2024-01-23 07:15:00+00:00,37932.77,37968.86,37894.88,37929.37,1068.56
2024-01-23 07:20:00+00:00,37929.37,37979.63,37861.03,37907.6,1571.57
2024-01-23 07:25:00+00:00,37907.6,37995.25,37861.45,37956.35,1081.46
2024-01-23 07:30:00+00:00,37956.35,38001.5,37897.87,37963.51,1458.25
2024-01-23 07:35:00+00:00,37963.51,38001.28,37900.17,37949.08,961.8
2024-01-23 07:40:00+00:00,37949.08,38028.56,37908.55,37975.04,1519.87
2024-01-23 07:45:00+00:00,37975.04,38007.53,37933.42,37975.59,2235.68
2024-01-23 07:50:00+00:00,37975.59,38019.43,37922.53,37957.7,1580.36
2024-01-23 07:55:00+00:00,37957.7,38047.9,37920.69,38008.17,1203.28
2024-01-23 08:00:00+00:00,38008.17,38073.35,37956.3,38030.66,1020.81
2024-01-23 08:05:00+00:00,38030.66,38127.48,37987.41,38087.86,3244.4
2024-01-23 08:10:00+00:00,38087.86,38179.51,38055.14,38125.63,3993.04
2024-01-23 08:15:00+00:00,38125.63,38195.35,38079.41,38150.43,3316.08
2024-01-23 08:20:00+00:00,38150.43,38207.28,38111.64,38153.29,1100.86
2024-01-23 08:25:00+00:00,38153.29,38188.13,38072.31,38114.62,1424.7
2024-01-23 08:30:00+00:00,38114.62,38184.25,38056.37,38137.2,1608.12
2024-01-23 08:35:00+00:00,38137.2,38175.78,38082.89,38138.06,1561.19
2024-01-23 08:40:00+00:00,38138.06,38204.21,38094.84,38159.52,1100.37
2024-01-23 08:45:00+00:00,38159.52,38219.21,38119.01,38157.65,1169.08
2024-01-23 08:50:00+00:00,38157.65,38188.86,38101.44,38132.52,1331.85
2024-01-23 08:55:00+00:00,38132.52,38168.68,38036.52,38096.63,996.42
2024-01-23 09:00:00+00:00,38096.63,38170.57,38051.91,38118.92,1738.75
2024-01-23 09:05:00+00:00,38118.92,38213.95,38063.85,38161.44,2534.98
2024-01-23 09:10:00+00:00,38161.44,38197.01,38118.63,38150.08,884.27
2024-01-23 09:15:00+00:00,38150.08,38210.16,38092.95,38164.06,1134.19
2024-01-23 09:20:00+00:00,38164.06,38252.06,38121.83,38209.78,820.11
2024-01-23 09:25:00+00:00,38209.78,38249.34,38126.38,38179.74,2394.17
2024-01-23 09:30:00+00:00,38179.74,38236.28,38125.38,38166.62,3883.5
2024-01-23 09:35:00+00:00,38166.62,38212.11,38090.77,38126.91,788.11
2024-01-23 09:40:00+00:00,38126.91,38223.48,38094.06,38165.63,1548.92
2024-01-23 09:45:00+00:00,38165.63,38223.35,38113.31,38173.11,967.01
2024-01-23 09:50:00+00:00,38173.11,38212.4,38105.22,38155.88,2228.08
2024-01-23 09:55:00+00:00,38155.88,38211.5,38044.44,38097.92,806.84
2024-01-23 10:00:00+00:00,38097.92,38129.06,38035.46,38090.35,1663.38
2024-01-23 10:05:00+00:00,38090.35,38182.2,38031.75,38122.89,3051.17
2024-01-23 10:10:00+00:00,38122.89,38156.29,38060.96,38111.38,2581.11
2024-01-23 10:15:00+00:00,38111.38,38169.76,38063.0,38095.5,1544.68
2024-01-23 10:20:00+00:00,38095.5,38148.16,38056.39,38115.92,1684.06
2024-01-23 10:25:00+00:00,38115.92,38151.76,38033.82,38072.51,1232.74
2024-01-23 10:30:00+00:00,38072.51,38112.45,38024.62,38072.89,1795.46
2024-01-23 10:35:00+00:00,38072.89,38150.33,38022.3,38091.87,3645.24
2024-01-23 10:40:00+00:00,38091.87,38135.09,38005.85,38063.95,2354.91
2024-01-23 10:45:00+00:00,38063.95,38120.44,38000.64,38034.37,3610.8
2024-01-23 10:50:00+00:00,38034.37,38080.19,37992.09,38041.43,1414.53
2024-01-23 10:55:00+00:00,38041.43,38095.27,37989.23,38036.7,3160.42
2024-01-23 11:00:00+00:00,38036.7,38082.74,37989.21,38027.33,895.83
2024-01-23 11:05:00+00:00,38027.33,38087.19,37996.4,38033.04,771.58
2024-01-23 11:10:00+00:00,38033.04,38089.54,37989.85,38039.27,3505.81
2024-01-23 11:15:00+00:00,38039.27,38092.17,37968.37,38006.48,903.04
2024-01-23 11:20:00+00:00,38006.48,38041.9,37934.29,37982.52,664.92
2024-01-23 11:25:00+00:00,37982.52,38030.79,37927.61,37996.45,843.62
2024-01-23 11:30:00+00:00,37996.45,38067.12,37962.78,38033.22,2293.38
2024-01-23 11:35:00+00:00,38033.22,38135.23,37996.63,38077.94,1541.82
2024-01-23 11:40:00+00:00,38077.94,38125.8,37988.66,38047.85,1443.24
2024-01-23 11:45:00+00:00,38047.85,38120.37,38008.9,38083.77,2442.84
2024-01-23 11:50:00+00:00,38083.77,38152.05,38042.09,38108.31,801.38
2024-01-23 11:55:00+00:00,38108.31,38161.04,38050.56,38106.03,1371.46
2024-01-23 12:00:00+00:00,38106.03,38171.02,38057.62,38121.4,495.81
2024-01-23 12:05:00+00:00,38121.4,38200.15,38081.89,38148.41,746.08
2024-01-23 12:10:00+00:00,38148.41,38260.94,38104.73,38208.09,961.41
2024-01-23 12:15:00+00:00,38208.09,38265.0,38118.01,38170.88,1869.5
2024-01-23 12:20:00+00:00,38170.88,38233.43,38126.69,38190.16,1452.26
2024-01-23 12:25:00+00:00,38190.16,38227.52,38153.53,38184.21,896.65
2024-01-23 12:30:00+00:00,38184.21,38243.12,38119.52,38175.98,1366.54
2024-01-23 12:35:00+00:00,38175.98,38271.71,38126.64,38213.89,1390.47
2024-01-23 12:40:00+00:00,38213.89,38280.41,38177.6,38240.64,950.2
2024-01-23 12:45:00+00:00,38240.64,38294.15,38149.45,38204.84,1080.73
2024-01-23 12:50:00+00:00,38204.84,38252.57,38163.34,38194.03,1534.07
2024-01-23 12:55:00+00:00,38194.03,38251.74,38138.64,38200.64,658.5
2024-01-23 13:00:00+00:00,38200.64,38258.02,38097.2,38151.36,1671.69
2024-01-23 13:05:00+00:00,38151.36,38225.17,38116.17,38179.63,927.33
2024-01-23 13:10:00+00:00,38179.63,38234.25,38121.32,38175.96,3133.92
2024-01-23 13:15:00+00:00,38175.96,38220.9,38126.91,38180.38,810.53
2024-01-23 13:20:00+00:00,38180.38,38242.71,38127.85,38190.7,1136.94
2024-01-23 13:25:00+00:00,38190.7,38293.46,38150.99,38251.14,1611.08
2024-01-23 13:30:00+00:00,38251.14,38311.44,38203.94,38251.29,1615.21
2024-01-23 13:35:00+00:00,38251.29,38284.94,38178.79,38238.02,5477.28
2024-01-23 13:40:00+00:00,38238.02,38337.96,38179.2,38296.22,952.48
2024-01-23 13:45:00+00:00,38296.22,38340.74,38241.17,38278.02,1107.31
2024-01-23 13:50:00+00:00,38278.02,38314.71,38201.12,38259.03,1636.21
2024-01-23 13:55:00+00:00,38259.03,38302.71,38167.48,38210.66,1490.6
2024-01-23 14:00:00+00:00,38210.66,38286.58,38155.57,38246.41,3967.3
2024-01-23 14:05:00+00:00,38246.41,38302.55,38206.27,38254.62,977.27
2024-01-23 14:10:00+00:00,38254.62,38307.75,38223.58,38269.63,2097.43
2024-01-23 14:15:00+00:00,38269.63,38311.77,38211.59,38274.25,5194.3
2024-01-23 14:20:00+00:00,38274.25,38307.2,38226.59,38268.59,3111.83
2024-01-23 14:25:00+00:00,38268.59,38307.83,38187.08,38240.79,1068.88
2024-01-23 14:30:00+00:00,38240.79,38273.94,38156.24,38213.16,2180.15
2024-01-23 14:35:00+00:00,38213.16,38278.26,38152.17,38226.84,1748.13
2024-01-23 14:40:00+00:00,38226.84,38280.39,38181.42,38230.04,1245.3
2024-01-23 14:45:00+00:00,38230.04,38333.41,38169.0,38284.58,2289.36
2024-01-23 14:50:00+00:00,38284.58,38333.9,38207.89,38257.66,1365.13
2024-01-23 14:55:00+00:00,38257.66,38312.24,38206.96,38240.06,443.31
2024-01-23 15:00:00+00:00,38240.06,38299.11,38143.83,38204.31,1578.91
2024-01-23 15:05:00+00:00,38204.31,38307.52,38146.93,38250.21,931.34
2024-01-23 15:10:00+00:00,38250.21,38309.1,38151.69,38207.24,1601.23
2024-01-23 15:15:00+00:00,38207.24,38267.94,38154.65,38232.51,1878.48
2024-01-23 15:20:00+00:00,38232.51,38329.4,38178.74,38280.49,2948.49
2024-01-23 15:25:00+00:00,38280.49,38334.74,38235.43,38274.74,1640.0
2024-01-23 15:30:00+00:00,38274.74,38350.97,38231.11,38298.47,990.31
2024-01-23 15:35:00+00:00,38298.47,38345.58,38174.11,38224.98,870.24
2024-01-23 15:40:00+00:00,38224.98,38264.39,38155.06,38210.87,1090.16
2024-01-23 15:45:00+00:00,38210.87,38271.28,38118.63,38153.51,1674.73
2024-01-23 15:50:00+00:00,38153.51,38189.4,38102.97,38158.4,2886.82
2024-01-23 15:55:00+00:00,38158.4,38190.75,38120.93,38157.77,2893.69
2024-01-23 16:00:00+00:00,38157.77,38207.29,38070.79,38130.72,504.96
2024-01-23 16:05:00+00:00,38130.72,38206.07,38073.16,38161.84,2914.27
2024-01-23 16:10:00+00:00,38161.84,38225.54,38107.31,38172.99,1344.77
2024-01-23 16:15:00+00:00,38172.99,38206.1,38094.23,38154.29,911.39
2024-01-23 16:20:00+00:00,38154.29,38213.24,38101.81,38135.97,1612.67
2024-01-23 16:25:00+00:00,38135.97,38190.54,38032.99,38085.16,1735.57
2024-01-23 16:30:00+00:00,38085.16,38136.97,38041.1,38077.97,1227.78
2024-01-23 16:35:00+00:00,38077.97,38206.48,38044.09,38148.87,1347.73
2024-01-23 16:40:00+00:00,38148.87,38191.71,38073.44,38123.84,1366.54
2024-01-23 16:45:00+00:00,38123.84,38177.05,38063.14,38137.22,666.58
2024-01-23 16:50:00+00:00,38137.22,38190.42,38073.74,38117.72,2483.94
2024-01-23 16:55:00+00:00,38117.72,38186.5,38058.42,38144.08,420.08
2024-01-23 17:00:00+00:00,38144.08,38190.85,38089.01,38158.13,1671.3
2024-01-23 17:05:00+00:00,38158.13,38204.78,38090.41,38149.33,1190.88
2024-01-23 17:10:00+00:00,38149.33,38203.64,38041.23,38087.93,3135.73
2024-01-23 17:15:00+00:00,38087.93,38132.43,38036.99,38069.64,1309.36
2024-01-23 17:20:00+00:00,38069.64,38143.63,38020.58,38109.41,2583.49
2024-01-23 17:25:00+00:00,38109.41,38165.54,38063.02,38100.27,1858.1
2024-01-23 17:30:00+00:00,38100.27,38181.51,38067.67,38120.73,983.39
2024-01-23 17:35:00+00:00,38120.73,38166.4,38065.82,38103.57,1005.89
2024-01-23 17:40:00+00:00,38103.57,38144.99,37981.01,38039.45,1180.03
2024-01-23 17:45:00+00:00,38039.45,38091.2,37985.66,38053.02,1480.5
2024-01-23 17:50:00+00:00,38053.02,38101.37,37998.99,38063.0,1212.68
2024-01-23 17:55:00+00:00,38063.0,38120.49,37987.84,38042.56,564.06
2024-01-23 18:00:00+00:00,38042.56,38077.29,37991.49,38029.17,1737.77
2024-01-23 18:05:00+00:00,38029.17,38076.6,37996.01,38038.13,907.08
2024-01-23 18:10:00+00:00,38038.13,38088.08,37966.29,38017.24,1559.89
2024-01-23 18:15:00+00:00,38017.24,38069.65,37968.76,38028.1,1594.55
2024-01-23 18:20:00+00:00,38028.1,38084.1,37966.06,38020.38,917.36
2024-01-23 18:25:00+00:00,38020.38,38074.82,37895.17,37939.81,1904.0
2024-01-23 18:30:00+00:00,37939.81,37973.17,37901.42,37934.12,1214.02
2024-01-23 18:35:00+00:00,37934.12,37981.1,37859.09,37913.16,1013.95
2024-01-23 18:40:00+00:00,37913.16,37944.0,37849.34,37884.11,2015.1
2024-01-23 18:45:00+00:00,37884.11,37954.2,37846.34,37896.86,1233.74
2024-01-23 18:50:00+00:00,37896.86,37953.82,37828.47,37879.58,1519.53
2024-01-23 18:55:00+00:00,37879.58,37938.65,37819.33,37896.97,1841.47
2024-01-23 19:00:00+00:00,37896.97,37965.49,37846.72,37933.03,563.34
2024-01-23 19:05:00+00:00,37933.03,37987.99,37885.17,37937.06,1486.63
2024-01-23 19:10:00+00:00,37937.06,37993.6,37836.62,37884.03,1653.85
2024-01-23 19:15:00+00:00,37884.03,37935.79,37818.35,37858.59,1304.92
2024-01-23 19:20:00+00:00,37858.59,37925.83,37807.19,37888.56,1103.85
2024-01-23 19:25:00+00:00,37888.56,37936.13,37841.37,37879.07,1523.15
2024-01-23 19:30:00+00:00,37879.07,37932.07,37804.24,37851.11,964.47
2024-01-23 19:35:00+00:00,37851.11,37899.88,37808.7,37847.31,1608.43
2024-01-23 19:40:00+00:00,37847.31,37914.34,37811.93,37863.5,662.52
2024-01-23 19:45:00+00:00,37863.5,37911.14,37820.24,37871.48,1354.56
2024-01-23 19:50:00+00:00,37871.48,37928.5,37829.86,37892.49,1158.25
2024-01-23 19:55:00+00:00,37892.49,37948.86,37818.79,37863.95,1273.03
2024-01-23 20:00:00+00:00,37863.95,37905.56,37806.21,37853.97,857.8
2024-01-23 20:05:00+00:00,37853.97,37892.61,37805.36,37844.76,1796.57
2024-01-23 20:10:00+00:00,37844.76,37878.31,37807.24,37843.3,2913.6
2024-01-23 20:15:00+00:00,37843.3,37900.88,37725.75,37772.03,621.54
2024-01-23 20:20:00+00:00,37772.03,37806.63,37723.79,37763.38,2751.23
2024-01-23 20:25:00+00:00,37763.38,37803.62,37681.75,37717.61,1156.04
2024-01-23 20:30:00+00:00,37717.61,37799.48,37682.17,37763.55,984.11
2024-01-23 20:35:00+00:00,37763.55,37871.59,37705.51,37815.13,2096.57
2024-01-23 20:40:00+00:00,37815.13,37910.64,37764.49,37870.99,779.45
2024-01-23 20:45:00+00:00,37870.99,37943.02,37818.27,37897.59,1387.84
2024-01-23 20:50:00+00:00,37897.59,37950.41,37828.84,37880.54,1712.6
2024-01-23 20:55:00+00:00,37880.54,37946.17,37847.89,37912.2,1357.62
2024-01-23 21:00:00+00:00,37912.2,37958.72,37846.79,37904.77,3859.0
2024-01-23 21:05:00+00:00,37904.77,37982.55,37867.44,37924.73,1139.9
2024-01-23 21:10:00+00:00,37924.73,37980.98,37837.29,37893.63,1749.04
2024-01-23 21:15:00+00:00,37893.63,37951.11,37839.11,37873.19,668.6
2024-01-23 21:20:00+00:00,37873.19,37927.26,37820.78,37888.22,3888.45
2024-01-23 21:25:00+00:00,37888.22,37987.16,37844.42,37947.33,926.81
2024-01-23 21:30:00+00:00,37947.33,37980.82,37890.02,37945.86,640.84
2024-01-23 21:35:00+00:00,37945.86,38079.54,37892.07,38021.32,2065.23
2024-01-23 21:40:00+00:00,38021.32,38144.87,37978.1,38113.93,1444.43
2024-01-23 21:45:00+00:00,38113.93,38144.65,38032.77,38069.84,1345.44
2024-01-23 21:50:00+00:00,38069.84,38104.1,38032.36,38068.31,843.68
2024-01-23 21:55:00+00:00,38068.31,38109.43,37977.01,38035.47,1845.38
2024-01-23 22:00:00+00:00,38035.47,38091.15,37981.11,38030.16,993.69
2024-01-23 22:05:00+00:00,38030.16,38078.12,37968.08,38011.5,1151.83
2024-01-23 22:10:00+00:00,38011.5,38059.9,37958.47,38008.65,1512.8
2024-01-23 22:15:00+00:00,38008.65,38072.72,37971.45,38040.69,1071.37
2024-01-23 22:20:00+00:00,38040.69,38123.35,37999.65,38071.9,1176.11
2024-01-23 22:25:00+00:00,38071.9,38136.97,38040.11,38080.14,1316.91
2024-01-23 22:30:00+00:00,38080.14,38111.83,38019.69,38079.67,1497.23
2024-01-23 22:35:00+00:00,38079.67,38137.75,38019.63,38083.13,898.02
2024-01-23 22:40:00+00:00,38083.13,38131.22,38037.89,38086.88,1188.87
2024-01-23 22:45:00+00:00,38086.88,38145.8,38035.08,38105.78,1866.96
2024-01-23 22:50:00+00:00,38105.78,38159.27,38051.98,38105.42,686.9
2024-01-23 22:55:00+00:00,38105.42,38156.71,38056.31,38121.93,935.69
2024-01-23 23:00:00+00:00,38121.93,38165.87,38021.73,38076.98,950.67
2024-01-23 23:05:00+00:00,38076.98,38153.53,38041.43,38103.32,1294.49
2024-01-23 23:10:00+00:00,38103.32,38207.11,38069.67,38162.04,1055.88
2024-01-23 23:15:00+00:00,38162.04,38212.69,38130.03,38167.76,996.28
2024-01-23 23:20:00+00:00,38167.76,38211.07,38072.16,38119.23,3291.05
2024-01-23 23:25:00+00:00,38119.23,38204.17,38077.5,38164.55,1159.18
2024-01-23 23:30:00+00:00,38164.55,38222.77,38093.84,38152.86,2151.02
2024-01-23 23:35:00+00:00,38152.86,38188.11,38002.61,38050.88,844.88
2024-01-23 23:40:00+00:00,38050.88,38106.15,37986.89,38042.99,1393.56
2024-01-23 23:45:00+00:00,38042.99,38101.55,37983.65,38063.01,2196.8
2024-01-23 23:50:00+00:00,38063.01,38108.07,38006.48,38075.53,1782.81
2024-01-23 23:55:00+00:00,38075.53,38171.52,38031.36,38117.1,1301.73
2024-01-24 00:00:00+00:00,38117.1,38183.56,38068.65,38137.69,1449.61
2024-01-24 00:05:00+00:00,38137.69,38192.4,38106.06,38141.45,989.06
2024-01-24 00:10:00+00:00,38141.45,38186.8,38036.85,38073.9,2429.01
2024-01-24 00:15:00+00:00,38073.9,38129.34,37976.56,38035.68,2872.13
2024-01-24 00:20:00+00:00,38035.68,38098.06,37995.84,38041.29,2300.33
2024-01-24 00:25:00+00:00,38041.29,38107.95,38000.89,38063.77,2058.32
2024-01-24 00:30:00+00:00,38063.77,38119.78,37969.94,38028.51,2038.3
2024-01-24 00:35:00+00:00,38028.51,38084.36,37974.8,38007.34,1501.97
2024-01-24 00:40:00+00:00,38007.34,38069.2,37972.29,38022.8,784.39
2024-01-24 00:45:00+00:00,38022.8,38081.96,37897.72,37957.7,2456.71
2024-01-24 00:50:00+00:00,37957.7,37989.67,37860.96,37891.47,466.96
2024-01-24 00:55:00+00:00,37891.47,37936.24,37842.73,37883.27,934.38
2024-01-24 01:00:00+00:00,37883.27,37937.53,37829.07,37891.33,1347.41
2024-01-24 01:05:00+00:00,37891.33,37926.6,37819.55,37874.73,2683.37
2024-01-24 01:10:00+00:00,37874.73,37908.05,37745.33,37796.93,1126.3
2024-01-24 01:15:00+00:00,37796.93,37845.8,37752.79,37797.28,2518.84
2024-01-24 01:20:00+00:00,37797.28,37828.28,37713.93,37752.13,1560.34
2024-01-24 01:25:00+00:00,37752.13,37831.79,37709.65,37773.68,1977.4
2024-01-24 01:30:00+00:00,37773.68,37834.09,37713.27,37769.86,2334.34
2024-01-24 01:35:00+00:00,37769.86,37812.1,37719.2,37778.32,1673.34
2024-01-24 01:40:00+00:00,37778.32,37834.77,37732.45,37799.48,4716.47
2024-01-24 01:45:00+00:00,37799.48,37855.06,37726.89,37781.33,1913.56
2024-01-24 01:50:00+00:00,37781.33,37865.04,37740.17,37808.74,1323.47
2024-01-24 01:55:00+00:00,37808.74,37899.02,37761.71,37850.19,2065.01
2024-01-24 02:00:00+00:00,37850.19,37910.79,37810.73,37863.15,3656.99
2024-01-24 02:05:00+00:00,37863.15,37961.76,37829.85,37907.58,1907.0
2024-01-24 02:10:00+00:00,37907.58,37948.04,37841.7,37886.0,984.27
2024-01-24 02:15:00+00:00,37886.0,37969.19,37849.89,37916.5,1560.95
2024-01-24 02:20:00+00:00,37916.5,37961.93,37863.31,37925.18,1051.14
2024-01-24 02:25:00+00:00,37925.18,37968.94,37850.75,37891.43,1460.2
2024-01-24 02:30:00+00:00,37891.43,37948.86,37852.97,37888.38,709.59
2024-01-24 02:35:00+00:00,37888.38,37930.63,37830.19,37870.08,788.02
2024-01-24 02:40:00+00:00,37870.08,37916.68,37812.72,37851.04,2269.47
2024-01-24 02:45:00+00:00,37851.04,37895.75,37799.14,37853.57,3682.82
2024-01-24 02:50:00+00:00,37853.57,37929.79,37806.44,37888.97,2353.03
2024-01-24 02:55:00+00:00,37888.97,37920.17,37841.78,37877.86,1094.06
2024-01-24 03:00:00+00:00,37877.86,37934.66,37831.68,37881.67,985.34
2024-01-24 03:05:00+00:00,37881.67,37939.81,37778.52,37831.73,3087.59
2024-01-24 03:10:00+00:00,37831.73,37891.31,37796.93,37834.94,3667.49
2024-01-24 03:15:00+00:00,37834.94,37915.66,37789.76,37873.44,2018.51
2024-01-24 03:20:00+00:00,37873.44,37938.22,37828.35,37900.38,640.86
2024-01-24 03:25:00+00:00,37900.38,37968.07,37866.11,37916.02,1671.54
2024-01-24 03:30:00+00:00,37916.02,37961.39,37848.81,37897.84,1764.05
2024-01-24 03:35:00+00:00,37897.84,37945.72,37807.53,37864.54,1213.42
2024-01-24 03:40:00+00:00,37864.54,37908.31,37820.81,37860.98,1112.74
2024-01-24 03:45:00+00:00,37860.98,37915.37,37783.87,37815.45,3465.46
2024-01-24 03:50:00+00:00,37815.45,37861.66,37715.61,37773.49,1949.5
